"Nom";"intervention";"salaire_centre";"sexe";"inter_sex";"temps";"y";"Time";"Event";"id"
6;"0";-0,127415048962891;"1";1;0,785714285714286;46,6223299157753;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;1,57142857142857;-4,02303815291674;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;2,35714285714286;17,5107957098617;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;3,14285714285714;17,1205003274475;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;3,92857142857143;-9,53996200639304;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;4,71428571428571;9,70437385511774;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;5,5;-7,33433879919269;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;6,28571428571429;16,0314385192995;7,79320518951863;0;6
6;"0";-0,127415048962891;"1";1;7,07142857142857;51,2588914987712;7,79320518951863;0;6
7;"0";-2,87864635705493;"0";-1;0;-7,02393560625631;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;0,785714285714286;-5,7321822539136;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;1,57142857142857;3,65734331225898;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;2,35714285714286;-13,0142021500461;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;3,14285714285714;18,121041985746;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;3,92857142857143;-13,013874641081;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;4,71428571428571;16,0177269179783;5,7591523334159;1;7
7;"0";-2,87864635705493;"0";-1;5,5;8,77620671935091;5,7591523334159;1;7
8;"0";5,57726085694862;"1";1;0;13,3897023252663;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;0,785714285714286;-6,60756448523944;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;1,57142857142857;33,8453981337295;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;2,35714285714286;10,9657395137538;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;3,14285714285714;11,4551410148291;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;3,92857142857143;13,4565468399495;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;4,71428571428571;-26,165247218941;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;5,5;-3,88020560798678;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;6,28571428571429;3,13824351284583;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;7,07142857142857;22,1235453610199;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;7,85714285714286;29,5012292058232;9,38035465947143;1;8
8;"0";5,57726085694862;"1";1;8,64285714285714;9,68238560205098;9,38035465947143;1;8
9;"1";-4,25042051047026;"1";1;0;6,88453504374851;5,07650069516353;1;9
9;"1";-4,25042051047026;"1";1;0,785714285714286;26,5738408142242;5,07650069516353;1;9
9;"1";-4,25042051047026;"1";1;1,57142857142857;6,69160571160409;5,07650069516353;1;9
9;"1";-4,25042051047026;"1";1;2,35714285714286;19,3247551456206;5,07650069516353;1;9
9;"1";-4,25042051047026;"1";1;3,14285714285714;12,5860126526347;5,07650069516353;1;9
9;"1";-4,25042051047026;"1";1;3,92857142857143;14,5503290580999;5,07650069516353;1;9
9;"1";-4,25042051047026;"1";1;4,71428571428571;20,5930062743895;5,07650069516353;1;9
10;"1";1,2160057915914;"0";-1;0;1,34357140326495;0,0250302471005336;1;10
11;"1";-3,50586857691018;"1";1;0;-0,614580969404461;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;0,785714285714286;-1,19268336691291;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;1,57142857142857;19,6293316009818;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;2,35714285714286;21,9020291821919;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;3,14285714285714;10,3652747665742;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;3,92857142857143;9,92254787442527;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;4,71428571428571;10,4035928277709;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;5,5;-7,11592869455393;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;6,28571428571429;2,14797070492906;7,45029360690201;1;11
11;"1";-3,50586857691018;"1";1;7,07142857142857;18,2523578252015;7,45029360690201;1;11
12;"0";-0,492920352317318;"1";1;0;10,5517005248714;5,25625489550504;1;12
12;"0";-0,492920352317318;"1";1;0,785714285714286;49,9186114334485;5,25625489550504;1;12
12;"0";-0,492920352317318;"1";1;1,57142857142857;-12,4383762343724;5,25625489550504;1;12
12;"0";-0,492920352317318;"1";1;2,35714285714286;1,85340685575753;5,25625489550504;1;12
12;"0";-0,492920352317318;"1";1;3,14285714285714;18,4182104010184;5,25625489550504;1;12
12;"0";-0,492920352317318;"1";1;3,92857142857143;12,0138971825862;5,25625489550504;1;12
12;"0";-0,492920352317318;"1";1;4,71428571428571;3,80716969694282;5,25625489550504;1;12
13;"1";6,51148690669967;"1";1;0;16,0934132820912;0,0479590573419837;1;13
14;"1";-3,54169099691508;"1";1;0;9,23921277032847;1,48540380509324;1;14
14;"1";-3,54169099691508;"1";1;0,785714285714286;27,6016743003604;1,48540380509324;1;14
15;"0";2,47643262803162;"1";1;0;-14,531718638394;1,49486935297552;1;15
15;"0";2,47643262803162;"1";1;0,785714285714286;28,320757689231;1,49486935297552;1;15
16;"1";-1,82866677651727;"1";1;0;23,9848720904437;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;0,785714285714286;13,1704869269673;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;1,57142857142857;30,0299744962187;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;2,35714285714286;28,2866676611165;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;3,14285714285714;29,607400465511;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;3,92857142857143;18,6270546058992;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;4,71428571428571;19,3549475658182;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;5,5;28,3818873950656;6,88358766678721;0;16
16;"1";-1,82866677651727;"1";1;6,28571428571429;2,19711220475134;6,88358766678721;0;16
17;"0";10,031729621244;"1";1;0;24,7845996896364;13,062301301863;0;17
17;"0";10,031729621244;"1";1;0,785714285714286;16,1197625381265;13,062301301863;0;17
17;"0";10,031729621244;"1";1;1,57142857142857;25,8062756861896;13,062301301863;0;17
17;"0";10,031729621244;"1";1;2,35714285714286;29,4193881842458;13,062301301863;0;17
17;"0";10,031729621244;"1";1;3,14285714285714;26,2837830126284;13,062301301863;0;17
17;"0";10,031729621244;"1";1;3,92857142857143;10,6065226829354;13,062301301863;0;17
17;"0";10,031729621244;"1";1;4,71428571428571;50,9116541097343;13,062301301863;0;17
17;"0";10,031729621244;"1";1;5,5;55,1010787908572;13,062301301863;0;17
17;"0";10,031729621244;"1";1;6,28571428571429;13,1078818442895;13,062301301863;0;17
17;"0";10,031729621244;"1";1;7,07142857142857;-0,0806518821649114;13,062301301863;0;17
17;"0";10,031729621244;"1";1;7,85714285714286;6,78339559551306;13,062301301863;0;17
17;"0";10,031729621244;"1";1;8,64285714285714;-5,04090578643514;13,062301301863;0;17
17;"0";10,031729621244;"1";1;9,42857142857143;40,887904256186;13,062301301863;0;17
17;"0";10,031729621244;"1";1;10,2142857142857;42,1617771005841;13,062301301863;0;17
17;"0";10,031729621244;"1";1;11;13,6263732148096;13,062301301863;0;17
18;"1";-2,03357947370096;"1";1;0;-20,7790133596868;0,89284175716016;1;18
18;"1";-2,03357947370096;"1";1;0,785714285714286;10,5550112916399;0,89284175716016;1;18
19;"1";-1,7904134542739;"1";1;0;6,81234625165682;4,09484029523107;1;19
19;"1";-1,7904134542739;"1";1;0,785714285714286;5,96912099035645;4,09484029523107;1;19
19;"1";-1,7904134542739;"1";1;1,57142857142857;9,09767082299313;4,09484029523107;1;19
19;"1";-1,7904134542739;"1";1;2,35714285714286;-33,5413147958188;4,09484029523107;1;19
19;"1";-1,7904134542739;"1";1;3,14285714285714;-9,80110308275161;4,09484029523107;1;19
19;"1";-1,7904134542739;"1";1;3,92857142857143;8,60185177874561;4,09484029523107;1;19
20;"0";7,76278619368218;"1";1;0;13,9068681576316;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;0,785714285714286;16,0756459807436;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;1,57142857142857;27,1441426196968;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;2,35714285714286;3,34993730502731;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;3,14285714285714;37,3994805893339;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;3,92857142857143;-1,25896998367708;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;4,71428571428571;24,1440756968549;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;5,5;-1,1021918688117;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;6,28571428571429;3,20402932972186;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;7,07142857142857;21,9987682705399;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;7,85714285714286;-10,8145061112762;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;8,64285714285714;28,4509500924481;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;9,42857142857143;1,43602411883041;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;10,2142857142857;-2,53750436510304;17,1035168063827;0;20
20;"0";7,76278619368218;"1";1;11;10,5941819372877;17,1035168063827;0;20
21;"0";-8,1190077958314;"1";1;0;18,3212386711271;0,0723057864233851;0;21
22;"1";-2,63079884222508;"1";1;0;12,0064868493717;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;0,785714285714286;21,8528973419274;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;1,57142857142857;19,6376790351298;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;2,35714285714286;-15,1797874139478;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;3,14285714285714;32,9012753372344;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;3,92857142857143;0,592354663978756;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;4,71428571428571;35,920058798562;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;5,5;2,03788735765752;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;6,28571428571429;-0,484205321787208;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;7,07142857142857;-16,6478654144081;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;7,85714285714286;27,8146770355544;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;8,64285714285714;32,6576232718579;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;9,42857142857143;-8,53521941692842;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;10,2142857142857;-0,70648230298076;14,0771955227663;1;22
22;"1";-2,63079884222508;"1";1;11;-21,5010722235975;14,0771955227663;1;22
23;"1";5,08138357178633;"1";1;0;21,3645179181025;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;0,785714285714286;-0,714424885853241;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;1,57142857142857;22,1378162962767;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;2,35714285714286;13,0966574354464;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;3,14285714285714;25,9424572075241;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;3,92857142857143;-1,81026185522284;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;4,71428571428571;36,5831693805252;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;5,5;-3,99674875208868;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;6,28571428571429;-0,615233879117763;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;7,07142857142857;29,0124354952505;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;7,85714285714286;8,27302181339301;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;8,64285714285714;14,2850775136111;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;9,42857142857143;27,5081548966583;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;10,2142857142857;-6,27263785649645;11,3956604734994;0;23
23;"1";5,08138357178633;"1";1;11;11,1383440587623;11,3956604734994;0;23
24;"0";3,60544696755477;"1";1;0;27,3589309119519;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;0,785714285714286;25,5670148532729;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;1,57142857142857;7,05821171098172;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;2,35714285714286;19,8428150067041;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;3,14285714285714;16,1650441490706;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;3,92857142857143;-1,84402087548136;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;4,71428571428571;35,1684240572952;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;5,5;-4,55512270531635;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;6,28571428571429;33,3335939461813;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;7,07142857142857;11,5243663737427;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;7,85714285714286;25,0148411073192;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;8,64285714285714;14,2745439866664;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;9,42857142857143;-7,32722686553599;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;10,2142857142857;-19,5836442115751;18,3482505713718;1;24
24;"0";3,60544696755477;"1";1;11;14,4840046505387;18,3482505713718;1;24
25;"0";-8,28615743663678;"0";-1;0;38,9899865539128;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;0,785714285714286;28,0463780583619;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;1,57142857142857;37,7766389547591;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;2,35714285714286;44,5080361602489;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;3,14285714285714;22,0661326300778;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;3,92857142857143;33,394378488846;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;4,71428571428571;24,9906969057762;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;5,5;16,0447957308912;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;6,28571428571429;32,2070019222941;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;7,07142857142857;1,82729153220272;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;7,85714285714286;41,3276362850751;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;8,64285714285714;30,9041428201171;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;9,42857142857143;14,8552591424147;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;10,2142857142857;13,797809392172;18,7237104251981;0;25
25;"0";-8,28615743663678;"0";-1;11;45,6477228331075;18,7237104251981;0;25
26;"1";-5,47646879054617;"1";1;0;9,36072831761097;4,12413925758096;1;26
26;"1";-5,47646879054617;"1";1;0,785714285714286;-0,0686856996054486;4,12413925758096;1;26
26;"1";-5,47646879054617;"1";1;1,57142857142857;13,4359416054707;4,12413925758096;1;26
26;"1";-5,47646879054617;"1";1;2,35714285714286;1,85298154388896;4,12413925758096;1;26
26;"1";-5,47646879054617;"1";1;3,14285714285714;20,9387700381687;4,12413925758096;1;26
26;"1";-5,47646879054617;"1";1;3,92857142857143;-2,59487310049551;4,12413925758096;1;26
27;"0";-2,63320035272558;"1";1;0;16,9798252605137;5,38598758191044;1;27
27;"0";-2,63320035272558;"1";1;0,785714285714286;39,4460411537582;5,38598758191044;1;27
27;"0";-2,63320035272558;"1";1;1,57142857142857;24,4036154266587;5,38598758191044;1;27
27;"0";-2,63320035272558;"1";1;2,35714285714286;22,3170281257331;5,38598758191044;1;27
27;"0";-2,63320035272558;"1";1;3,14285714285714;29,611646288225;5,38598758191044;1;27
27;"0";-2,63320035272558;"1";1;3,92857142857143;6,2800403357426;5,38598758191044;1;27
27;"0";-2,63320035272558;"1";1;4,71428571428571;21,3991955251702;5,38598758191044;1;27
28;"1";-5,49231311540016;"1";1;0;3,04836764299403;4,16239383583888;0;28
28;"1";-5,49231311540016;"1";1;0,785714285714286;29,7797192500181;4,16239383583888;0;28
28;"1";-5,49231311540016;"1";1;1,57142857142857;22,7092062390709;4,16239383583888;0;28
28;"1";-5,49231311540016;"1";1;2,35714285714286;7,4634900012862;4,16239383583888;0;28
28;"1";-5,49231311540016;"1";1;3,14285714285714;14,0124579266534;4,16239383583888;0;28
28;"1";-5,49231311540016;"1";1;3,92857142857143;12,8386604384844;4,16239383583888;0;28
29;"1";2,49477454224907;"1";1;0;33,6671935663544;0,167671050469375;1;29
30;"1";-1,91692648155612;"1";1;0;25,2396298849692;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;0,785714285714286;7,92252680856037;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;1,57142857142857;20,0186885459261;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;2,35714285714286;17,9737213121602;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;3,14285714285714;43,0521026367459;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;3,92857142857143;26,8893792423766;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;4,71428571428571;0,768218664885149;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;5,5;38,783067217424;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;6,28571428571429;2,00222100300722;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;7,07142857142857;27,0924270408638;8,00389678310603;0;30
30;"1";-1,91692648155612;"1";1;7,85714285714286;26,3695626209146;8,00389678310603;0;30
31;"1";11,4130793423172;"0";-1;0;-0,857935886517998;0,58444682149163;1;31
32;"0";-3,19656800399855;"1";1;0;21,567320138442;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;0,785714285714286;14,3247063892084;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;1,57142857142857;16,2547606905356;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;2,35714285714286;7,10368508107796;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;3,14285714285714;12,6943059035329;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;3,92857142857143;3,70136259226884;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;4,71428571428571;9,40934522710141;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;5,5;4,40873720328401;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;6,28571428571429;27,3020663086456;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;7,07142857142857;12,1757773463281;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;7,85714285714286;-1,1134391164001;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;8,64285714285714;47,7570634523741;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;9,42857142857143;-30,0158737319634;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;10,2142857142857;2,31622952279571;11,4955769055523;0;32
32;"0";-3,19656800399855;"1";1;11;33,5240199994549;11,4955769055523;0;32
33;"1";0,809400024169566;"1";1;0;-15,4188853968823;1,65726357254965;1;33
33;"1";0,809400024169566;"1";1;0,785714285714286;21,2449325617363;1,65726357254965;1;33
33;"1";0,809400024169566;"1";1;1,57142857142857;-3,4555807219549;1,65726357254965;1;33
34;"1";5,36519106153657;"0";-1;0;-2,93472660269041;0,399763252185817;1;34
35;"1";11,5294314414562;"1";1;0;19,7098427863526;0,425414782030238;1;35
36;"0";0,0846695313652869;"0";-1;0;10,9604246709328;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;0,785714285714286;26,536741233272;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;1,57142857142857;28,1503485666569;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;2,35714285714286;6,50211473218211;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;3,14285714285714;-11,6701305237159;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;3,92857142857143;10,5620593215664;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;4,71428571428571;34,7579401423003;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;5,5;-6,47725178601365;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;6,28571428571429;18,4348857532241;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;7,07142857142857;11,4724797662861;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;7,85714285714286;28,0545509200177;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;8,64285714285714;7,67819942694677;10,0428724419326;0;36
36;"0";0,0846695313652869;"0";-1;9,42857142857143;15,9702990221929;10,0428724419326;0;36
37;"1";4,63512560174614;"1";1;0;2,86369875382898;0,12904411525115;1;37
38;"0";11,3528113116854;"1";1;0;32,6033418503942;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;0,785714285714286;-3,68601372683187;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;1,57142857142857;16,1989187693179;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;2,35714285714286;-26,4547343233553;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;3,14285714285714;3,8075054513858;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;3,92857142857143;24,4709208434091;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;4,71428571428571;12,7418638879142;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;5,5;39,8703491388291;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;6,28571428571429;-3,85492284944261;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;7,07142857142857;20,6634967153649;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;7,85714285714286;3,28316798507972;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;8,64285714285714;-3,03613180070028;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;9,42857142857143;35,8480731341406;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;10,2142857142857;-25,0780344457204;11,4652737545182;1;38
38;"0";11,3528113116854;"1";1;11;8,65765528428902;11,4652737545182;1;38
39;"0";9,1200257591155;"1";1;0;11,3671067760021;2,704833506877;1;39
39;"0";9,1200257591155;"1";1;0,785714285714286;-17,6515930824045;2,704833506877;1;39
39;"0";9,1200257591155;"1";1;1,57142857142857;16,5063892071045;2,704833506877;1;39
39;"0";9,1200257591155;"1";1;2,35714285714286;-19,0299785025547;2,704833506877;1;39
40;"0";4,27800374541951;"0";-1;0;8,25616032461043;2,81527125841708;1;40
40;"0";4,27800374541951;"0";-1;0,785714285714286;19,2532631564918;2,81527125841708;1;40
40;"0";4,27800374541951;"0";-1;1,57142857142857;-18,3252779334133;2,81527125841708;1;40
